iteracion,COMPRAR_100,COMPRAR_75,COMPRAR_50,COMPRAR_25,COMPRAR_10,MANTENER,VENDER_10,VENDER_25,VENDER_50,VENDER_75,VENDER_100
2371,0.20409,0.232094,0.193682,0.194325,0.235855,0.221207,0.274866,0.236676,0.236648,0.203364,0.221577
2372,0.20409,0.232094,0.193682,0.194325,0.235855,0.221207,0.274317,0.236676,0.236648,0.203364,0.221577
2373,0.20409,0.232094,0.193682,0.194325,0.235855,0.221207,0.273446,0.236676,0.236648,0.203364,0.221577
2374,0.20409,0.232094,0.193682,0.194325,0.235855,0.221207,0.273419,0.236676,0.236648,0.203364,0.221577
2375,0.20409,0.232094,0.193682,0.194325,0.235855,0.221207,0.272798,0.236676,0.236648,0.203364,0.221577
2376,0.203827,0.232094,0.193682,0.194325,0.235855,0.221207,0.272798,0.236676,0.236648,0.203364,0.221577
2377,0.203827,0.232094,0.193682,0.194325,0.235855,0.221207,0.272798,0.235669,0.236648,0.203364,0.221577
2378,0.203827,0.232094,0.193682,0.194325,0.235855,0.221207,0.272798,0.235669,0.235185,0.203364,0.221577
2379,0.203827,0.232299,0.193682,0.194325,0.235855,0.221207,0.272798,0.235669,0.235185,0.203364,0.221577
2380,0.203827,0.232299,0.192865,0.194325,0.235855,0.221207,0.272798,0.235669,0.235185,0.203364,0.221577
2381,0.203827,0.232299,0.192865,0.194325,0.235855,0.221207,0.272798,0.235669,0.235185,0.203364,0.220521
2382,0.203827,0.232299,0.192865,0.194325,0.235855,0.221207,0.272522,0.235669,0.235185,0.203364,0.220521
2383,0.203827,0.232299,0.192865,0.194325,0.236175,0.221207,0.272522,0.235669,0.235185,0.203364,0.220521
2384,0.203827,0.232299,0.192865,0.192698,0.236175,0.221207,0.272522,0.235669,0.235185,0.203364,0.220521
2385,0.203827,0.232299,0.192865,0.192698,0.236175,0.221207,0.272522,0.235669,0.235185,0.202265,0.220521
2386,0.203827,0.231395,0.192865,0.192698,0.236175,0.221207,0.272522,0.235669,0.235185,0.202265,0.220521
2387,0.203827,0.231395,0.192865,0.192698,0.236175,0.221667,0.272522,0.235669,0.235185,0.202265,0.220521
2388,0.203827,0.231395,0.192865,0.192698,0.23517,0.221667,0.272522,0.235669,0.235185,0.202265,0.220521
2389,0.203827,0.231395,0.192865,0.192698,0.23517,0.220551,0.272522,0.235669,0.235185,0.202265,0.220521
2390,0.202731,0.231395,0.192865,0.192698,0.23517,0.220551,0.272522,0.235669,0.235185,0.202265,0.220521
2391,0.202731,0.231395,0.192865,0.192698,0.23517,0.220551,0.271744,0.235669,0.235185,0.202265,0.220521
2392,0.202731,0.231395,0.192865,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.220521
2393,0.202731,0.231395,0.193652,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.220521
2394,0.202731,0.231395,0.193652,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2395,0.202731,0.231395,0.198461,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2396,0.202731,0.231395,0.199067,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2397,0.202731,0.231395,0.198842,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2398,0.202731,0.231395,0.200801,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2399,0.202731,0.231395,0.200412,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2400,0.202731,0.231395,0.199292,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2401,0.202731,0.231395,0.200677,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2402,0.202731,0.231395,0.20414,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2403,0.202731,0.231395,0.203094,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2404,0.202731,0.231395,0.202574,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2405,0.202731,0.231395,0.202245,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2406,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.271744,0.234795,0.235185,0.202265,0.22017
2407,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.272471,0.234795,0.235185,0.202265,0.22017
2408,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.273387,0.234795,0.235185,0.202265,0.22017
2409,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.275469,0.234795,0.235185,0.202265,0.22017
2410,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.274616,0.234795,0.235185,0.202265,0.22017
2411,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.274259,0.234795,0.235185,0.202265,0.22017
2412,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.273181,0.234795,0.235185,0.202265,0.22017
2413,0.202731,0.230385,0.202245,0.192698,0.23517,0.220551,0.273181,0.234795,0.235445,0.202265,0.22017
2414,0.202731,0.230385,0.202245,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.202265,0.22017
2415,0.202731,0.230385,0.202245,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.203108,0.22017
2416,0.202731,0.230385,0.202245,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.204358,0.22017
2417,0.202731,0.230385,0.202245,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.203189,0.22017
2418,0.202731,0.230385,0.205964,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.203189,0.22017
2419,0.202731,0.230385,0.206612,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.203189,0.22017
2420,0.202731,0.230385,0.205513,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.203189,0.22017
2421,0.202731,0.230385,0.204425,0.192698,0.235288,0.220551,0.273181,0.234795,0.235445,0.203189,0.22017
2422,0.202731,0.230385,0.204425,0.192698,0.235288,0.220551,0.273181,0.234795,0.234451,0.203189,0.22017
2423,0.202731,0.230385,0.204425,0.192698,0.235288,0.219277,0.273181,0.234795,0.234451,0.203189,0.22017
2424,0.202731,0.230385,0.204425,0.192698,0.234991,0.219277,0.273181,0.234795,0.234451,0.203189,0.22017
2425,0.202321,0.230385,0.204425,0.192698,0.234991,0.219277,0.273181,0.234795,0.234451,0.203189,0.22017
2426,0.202321,0.230385,0.204425,0.192698,0.234991,0.219277,0.273011,0.234795,0.234451,0.203189,0.22017
2427,0.202321,0.230385,0.204425,0.194622,0.234991,0.219277,0.273011,0.234795,0.234451,0.203189,0.22017
2428,0.202321,0.230385,0.204425,0.193985,0.234991,0.219277,0.273011,0.234795,0.234451,0.203189,0.22017
2429,0.202321,0.230385,0.204425,0.193985,0.234991,0.219277,0.273011,0.234795,0.234451,0.203189,0.218855
2430,0.202321,0.230385,0.204425,0.193985,0.234991,0.219277,0.273011,0.233805,0.234451,0.203189,0.218855
2431,0.202321,0.230385,0.204425,0.193985,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2432,0.202321,0.230385,0.20744,0.193985,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2433,0.202321,0.230385,0.208389,0.193985,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2434,0.202321,0.230385,0.207304,0.193985,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2435,0.202321,0.230385,0.206556,0.193985,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2436,0.202321,0.230385,0.206556,0.196096,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2437,0.202321,0.230385,0.206556,0.196587,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2438,0.202321,0.230385,0.206556,0.202311,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2439,0.202321,0.230385,0.206556,0.203517,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2440,0.202321,0.230385,0.206556,0.202004,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2441,0.202321,0.230385,0.206556,0.200873,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2442,0.202321,0.230385,0.206556,0.19999,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2443,0.202321,0.230385,0.206556,0.199608,0.234991,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2444,0.202321,0.230385,0.206556,0.199608,0.234003,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2445,0.202321,0.229598,0.206556,0.199608,0.234003,0.219277,0.272399,0.233805,0.234451,0.203189,0.218855
2446,0.202321,0.229598,0.206556,0.199608,0.234003,0.219277,0.272399,0.233805,0.234451,0.201922,0.218855
2447,0.201672,0.229598,0.206556,0.199608,0.234003,0.219277,0.272399,0.233805,0.234451,0.201922,0.218855
2448,0.201672,0.229598,0.206556,0.199608,0.234003,0.219277,0.272399,0.233805,0.235013,0.201922,0.218855
2449,0.201672,0.229598,0.206556,0.199608,0.234003,0.219277,0.272399,0.233805,0.234035,0.201922,0.218855
2450,0.201672,0.229598,0.206105,0.199608,0.234003,0.219277,0.272399,0.233805,0.234035,0.201922,0.218855
2451,0.201672,0.229598,0.206105,0.199608,0.234003,0.219277,0.271766,0.233805,0.234035,0.201922,0.218855
2452,0.201672,0.229598,0.206105,0.198756,0.234003,0.219277,0.271766,0.233805,0.234035,0.201922,0.218855
2453,0.201672,0.229598,0.206105,0.198756,0.234003,0.218615,0.271766,0.233805,0.234035,0.201922,0.218855
2454,0.201672,0.229598,0.206105,0.198756,0.234003,0.218615,0.271766,0.232822,0.234035,0.201922,0.218855
2455,0.201672,0.229598,0.206105,0.198756,0.234003,0.218615,0.271766,0.232822,0.234035,0.201922,0.21774
2456,0.201672,0.228604,0.206105,0.198756,0.234003,0.218615,0.271766,0.232822,0.234035,0.201922,0.21774
2457,0.201672,0.228604,0.206105,0.198756,0.232905,0.218615,0.271766,0.232822,0.234035,0.201922,0.21774
2458,0.201672,0.228604,0.206105,0.198756,0.232905,0.218615,0.270208,0.232822,0.234035,0.201922,0.21774
2459,0.202364,0.228604,0.206105,0.198756,0.232905,0.218615,0.270208,0.232822,0.234035,0.201922,0.21774
2460,0.202364,0.228604,0.207813,0.198756,0.232905,0.218615,0.270208,0.232822,0.234035,0.201922,0.21774
2461,0.202364,0.228604,0.206752,0.198756,0.232905,0.218615,0.270208,0.232822,0.234035,0.201922,0.21774
2462,0.202384,0.228604,0.206752,0.198756,0.232905,0.218615,0.270208,0.232822,0.234035,0.201922,0.21774
2463,0.202384,0.228604,0.206752,0.198756,0.232905,0.218615,0.270208,0.232822,0.232767,0.201922,0.21774
2464,0.202384,0.228604,0.206752,0.198756,0.232905,0.217594,0.270208,0.232822,0.232767,0.201922,0.21774
2465,0.202384,0.228604,0.206752,0.198756,0.232905,0.217594,0.270208,0.232822,0.232767,0.199918,0.21774
2466,0.202384,0.228604,0.206752,0.197874,0.232905,0.217594,0.270208,0.232822,0.232767,0.199918,0.21774
2467,0.201098,0.228604,0.206752,0.197874,0.232905,0.217594,0.270208,0.232822,0.232767,0.199918,0.21774
2468,0.201098,0.228604,0.207562,0.197874,0.232905,0.217594,0.270208,0.232822,0.232767,0.199918,0.21774
2469,0.201098,0.228604,0.208825,0.197874,0.232905,0.217594,0.270208,0.232822,0.232767,0.199918,0.21774
2470,0.201098,0.228604,0.207776,0.197874,0.232905,0.217594,0.270208,0.232822,0.232767,0.199918,0.21774
2471,0.201098,0.228604,0.207776,0.197874,0.232905,0.217594,0.270208,0.234035,0.232767,0.199918,0.21774
2472,0.201098,0.228604,0.207776,0.197874,0.232905,0.217594,0.270208,0.23298,0.232767,0.199918,0.21774
2473,0.201098,0.228108,0.207776,0.197874,0.232905,0.217594,0.270208,0.23298,0.232767,0.199918,0.21774
2474,0.201098,0.228108,0.207776,0.197874,0.232781,0.217594,0.270208,0.23298,0.232767,0.199918,0.21774
2475,0.201098,0.228108,0.207776,0.197874,0.232781,0.217594,0.270208,0.23298,0.232767,0.199918,0.217291
2476,0.201098,0.228108,0.207776,0.197874,0.232781,0.217594,0.270208,0.232013,0.232767,0.199918,0.217291
2477,0.201098,0.228108,0.207776,0.197874,0.232781,0.217594,0.271228,0.232013,0.232767,0.199918,0.217291
2478,0.201098,0.228108,0.207776,0.197874,0.232781,0.217594,0.271605,0.232013,0.232767,0.199918,0.217291
2479,0.201098,0.228108,0.207776,0.197874,0.232781,0.217594,0.270435,0.232013,0.232767,0.199918,0.217291
2480,0.201098,0.228108,0.206347,0.197874,0.232781,0.217594,0.270435,0.232013,0.232767,0.199918,0.217291
2481,0.201098,0.228108,0.206347,0.197874,0.231816,0.217594,0.270435,0.232013,0.232767,0.199918,0.217291
2482,0.201098,0.228108,0.206347,0.197874,0.231816,0.217594,0.270435,0.232013,0.230669,0.199918,0.217291
2483,0.201098,0.228108,0.206347,0.197874,0.231816,0.216582,0.270435,0.232013,0.230669,0.199918,0.217291
2484,0.201098,0.228108,0.206347,0.196946,0.231816,0.216582,0.270435,0.232013,0.230669,0.199918,0.217291
2485,0.201098,0.227129,0.206347,0.196946,0.231816,0.216582,0.270435,0.232013,0.230669,0.199918,0.217291
2486,0.201098,0.227129,0.206347,0.196946,0.231816,0.216582,0.270435,0.232013,0.230669,0.199918,0.216481
2487,0.201098,0.227129,0.206347,0.196946,0.231816,0.216582,0.269634,0.232013,0.230669,0.199918,0.216481
2488,0.200131,0.227129,0.206347,0.196946,0.231816,0.216582,0.269634,0.232013,0.230669,0.199918,0.216481
2489,0.200131,0.227129,0.206347,0.196946,0.231816,0.216582,0.269634,0.232013,0.230669,0.198871,0.216481
2490,0.200131,0.227129,0.206347,0.196946,0.231816,0.216582,0.269634,0.231119,0.230669,0.198871,0.216481
2491,0.200131,0.227129,0.206347,0.196946,0.231037,0.216582,0.269634,0.231119,0.230669,0.198871,0.216481
2492,0.200131,0.227129,0.206347,0.196946,0.231037,0.216582,0.269805,0.231119,0.230669,0.198871,0.216481
2493,0.200131,0.227129,0.206347,0.196946,0.231037,0.216039,0.269805,0.231119,0.230669,0.198871,0.216481
2494,0.200131,0.227418,0.206347,0.196946,0.231037,0.216039,0.269805,0.231119,0.230669,0.198871,0.216481
2495,0.200131,0.227418,0.206347,0.196946,0.231037,0.216039,0.271534,0.231119,0.230669,0.198871,0.216481
2496,0.200131,0.227418,0.206347,0.196946,0.231037,0.216039,0.271641,0.231119,0.230669,0.198871,0.216481
2497,0.200131,0.227418,0.206347,0.196946,0.231037,0.216039,0.270685,0.231119,0.230669,0.198871,0.216481
2498,0.200131,0.227418,0.206347,0.196946,0.231037,0.216039,0.270685,0.231119,0.230669,0.198871,0.216556
2499,0.200131,0.227418,0.206347,0.198063,0.231037,0.216039,0.270685,0.231119,0.230669,0.198871,0.216556
2500,0.200131,0.227418,0.206347,0.197997,0.231037,0.216039,0.270685,0.231119,0.230669,0.198871,0.216556
2501,0.200131,0.227418,0.206347,0.197997,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.216556
2502,0.200131,0.227418,0.205396,0.197997,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.216556
2503,0.200131,0.226098,0.205396,0.197997,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.216556
2504,0.200131,0.226098,0.205396,0.196955,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.216556
2505,0.200131,0.226098,0.205396,0.196955,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.217811
2506,0.200131,0.226098,0.205396,0.196955,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.216812
2507,0.199094,0.226098,0.205396,0.196955,0.231037,0.216039,0.270208,0.231119,0.230669,0.198871,0.216812
2508,0.199094,0.226098,0.205396,0.196955,0.231037,0.216039,0.270208,0.231119,0.229716,0.198871,0.216812
2509,0.199094,0.226098,0.205396,0.196955,0.231037,0.216039,0.270208,0.230422,0.229716,0.198871,0.216812
2510,0.199094,0.226098,0.205396,0.196955,0.231037,0.216039,0.269411,0.230422,0.229716,0.198871,0.216812
2511,0.199094,0.226098,0.205396,0.196955,0.23321,0.216039,0.269411,0.230422,0.229716,0.198871,0.216812
2512,0.199094,0.226098,0.205396,0.196955,0.235551,0.216039,0.269411,0.230422,0.229716,0.198871,0.216812
2513,0.199094,0.226098,0.205396,0.196955,0.234493,0.216039,0.269411,0.230422,0.229716,0.198871,0.216812
2514,0.199094,0.226098,0.205396,0.196955,0.233217,0.216039,0.269411,0.230422,0.229716,0.198871,0.216812
2515,0.199094,0.226098,0.205396,0.196955,0.232925,0.216039,0.269411,0.230422,0.229716,0.198871,0.216812
2516,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.198871,0.216812
2517,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.201514,0.216812
2518,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.201396,0.216812
2519,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.202668,0.216812
2520,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.201473,0.216812
2521,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.201126,0.216812
2522,0.199094,0.226098,0.205396,0.196955,0.232925,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2523,0.199094,0.226098,0.205396,0.196955,0.233911,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2524,0.199094,0.226098,0.205396,0.196955,0.235466,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2525,0.199094,0.226098,0.205396,0.196955,0.237924,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2526,0.199094,0.226098,0.205396,0.196955,0.239592,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2527,0.199094,0.226098,0.205396,0.196955,0.240462,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2528,0.199094,0.226098,0.205396,0.196955,0.239802,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2529,0.199094,0.226098,0.205396,0.196955,0.240198,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2530,0.199094,0.226098,0.205396,0.196955,0.239881,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2531,0.199094,0.226098,0.205396,0.196955,0.238975,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2532,0.199094,0.226098,0.205396,0.196955,0.238883,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2533,0.199094,0.226098,0.205396,0.196955,0.240896,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2534,0.199094,0.226098,0.205396,0.196955,0.239883,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2535,0.199094,0.226098,0.205396,0.196955,0.238346,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2536,0.199094,0.226098,0.204402,0.196955,0.238346,0.215043,0.269411,0.230422,0.229716,0.201126,0.215822
2537,0.199094,0.226098,0.204402,0.196955,0.238346,0.215043,0.268779,0.230422,0.229716,0.201126,0.215822
2538,0.199094,0.226098,0.204402,0.196955,0.238346,0.215043,0.268779,0.230814,0.229716,0.201126,0.215822
2539,0.199094,0.226052,0.204402,0.196955,0.238346,0.215043,0.268779,0.230814,0.229716,0.201126,0.215822
2540,0.199094,0.226052,0.204402,0.196955,0.238346,0.215043,0.268779,0.230451,0.229716,0.201126,0.215822
2541,0.199094,0.226052,0.204402,0.196955,0.238346,0.215043,0.268779,0.230451,0.228553,0.201126,0.215822
2542,0.199094,0.226052,0.204402,0.196403,0.238346,0.215043,0.268779,0.230451,0.228553,0.201126,0.215822
2543,0.198679,0.226052,0.204402,0.196403,0.238346,0.215043,0.268779,0.230451,0.228553,0.201126,0.215822
2544,0.198679,0.226052,0.204402,0.196403,0.238346,0.215043,0.268779,0.230451,0.228553,0.199161,0.215822
2545,0.198679,0.226052,0.204402,0.196403,0.237606,0.215043,0.268779,0.230451,0.228553,0.199161,0.215822
2546,0.198679,0.226052,0.204402,0.196403,0.237606,0.215562,0.268779,0.230451,0.228553,0.199161,0.215822
2547,0.198679,0.227798,0.204402,0.196403,0.237606,0.215562,0.268779,0.230451,0.228553,0.199161,0.215822
2548,0.198679,0.228504,0.204402,0.196403,0.237606,0.215562,0.268779,0.230451,0.228553,0.199161,0.215822
2549,0.198679,0.227619,0.204402,0.196403,0.237606,0.215562,0.268779,0.230451,0.228553,0.199161,0.215822
2550,0.198679,0.227431,0.204402,0.196403,0.237606,0.215562,0.268779,0.230451,0.228553,0.199161,0.215822
2551,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.268779,0.230451,0.228553,0.199161,0.215822
2552,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.267991,0.230451,0.228553,0.199161,0.215822
2553,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.267991,0.231766,0.228553,0.199161,0.215822
2554,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.267991,0.231551,0.228553,0.199161,0.215822
2555,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.267991,0.232143,0.228553,0.199161,0.215822
2556,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215822
2557,0.198679,0.227431,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2558,0.198679,0.228682,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2559,0.198679,0.231005,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2560,0.198679,0.231994,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2561,0.198679,0.231059,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2562,0.198679,0.230116,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2563,0.198679,0.231243,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2564,0.198679,0.232499,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2565,0.198679,0.23248,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2566,0.198679,0.234463,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2567,0.198679,0.233525,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2568,0.198679,0.232595,0.204402,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2569,0.198679,0.232595,0.203699,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2570,0.198246,0.232595,0.203699,0.196403,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2571,0.198246,0.232595,0.203699,0.195311,0.237606,0.215218,0.267991,0.23121,0.228553,0.199161,0.215615
2572,0.198246,0.232595,0.203699,0.195311,0.237606,0.213079,0.267991,0.23121,0.228553,0.199161,0.215615
2573,0.198246,0.232595,0.203699,0.195311,0.236644,0.213079,0.267991,0.23121,0.228553,0.199161,0.215615
2574,0.198246,0.232595,0.203699,0.195311,0.236644,0.213079,0.267991,0.23121,0.228553,0.199161,0.214927
2575,0.198246,0.232595,0.203699,0.195311,0.236644,0.213079,0.267991,0.23121,0.229249,0.199161,0.214927
2576,0.198246,0.232595,0.203699,0.195311,0.236644,0.213079,0.267991,0.23121,0.230174,0.199161,0.214927
2577,0.198246,0.232595,0.203699,0.195311,0.236644,0.213079,0.267991,0.23121,0.229238,0.199161,0.214927
2578,0.198246,0.232949,0.203699,0.195311,0.236644,0.213079,0.267991,0.23121,0.229238,0.199161,0.214927
2579,0.198246,0.232949,0.203699,0.195311,0.236644,0.213079,0.267757,0.23121,0.229238,0.199161,0.214927
2580,0.198246,0.233362,0.203699,0.195311,0.236644,0.213079,0.267757,0.23121,0.229238,0.199161,0.214927
2581,0.198246,0.232443,0.203699,0.195311,0.236644,0.213079,0.267757,0.23121,0.229238,0.199161,0.214927
2582,0.198246,0.232443,0.203699,0.195311,0.236644,0.213079,0.267757,0.231608,0.229238,0.199161,0.214927
2583,0.198246,0.232443,0.203699,0.195311,0.236644,0.213079,0.267757,0.230672,0.229238,0.199161,0.214927
2584,0.200507,0.232443,0.203699,0.195311,0.236644,0.213079,0.267757,0.230672,0.229238,0.199161,0.214927
2585,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267757,0.230672,0.229238,0.199161,0.214927
2586,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267196,0.230672,0.229238,0.199161,0.214927
2587,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267196,0.230672,0.230157,0.199161,0.214927
2588,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267196,0.230672,0.23312,0.199161,0.214927
2589,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267196,0.230672,0.232261,0.199161,0.214927
2590,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267196,0.230672,0.231332,0.199161,0.214927
2591,0.199388,0.232443,0.203699,0.195311,0.236644,0.213079,0.267196,0.230672,0.23041,0.199161,0.214927
2592,0.199388,0.232443,0.2027,0.195311,0.236644,0.213079,0.267196,0.230672,0.23041,0.199161,0.214927
2593,0.199978,0.232443,0.2027,0.195311,0.236644,0.213079,0.267196,0.230672,0.23041,0.199161,0.214927
2594,0.199464,0.232443,0.2027,0.195311,0.236644,0.213079,0.267196,0.230672,0.23041,0.199161,0.214927
2595,0.199464,0.232443,0.2027,0.195311,0.236644,0.213079,0.267196,0.230672,0.23041,0.198422,0.214927
2596,0.199464,0.232443,0.2027,0.195311,0.236644,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2597,0.199464,0.232443,0.2027,0.195311,0.237561,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2598,0.199464,0.232443,0.2027,0.195311,0.236676,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2599,0.199464,0.232443,0.2027,0.197917,0.236676,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2600,0.199464,0.232443,0.2027,0.199556,0.236676,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2601,0.199464,0.232443,0.2027,0.198289,0.236676,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2602,0.199464,0.232443,0.2027,0.198393,0.236676,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2603,0.199464,0.232443,0.2027,0.197676,0.236676,0.213079,0.267196,0.230672,0.23041,0.198422,0.213959
2604,0.199464,0.232443,0.2027,0.197676,0.236676,0.213079,0.26658,0.230672,0.23041,0.198422,0.213959
2605,0.199464,0.231424,0.2027,0.197676,0.236676,0.213079,0.26658,0.230672,0.23041,0.198422,0.213959
2606,0.199464,0.231424,0.2027,0.197676,0.236676,0.213079,0.26658,0.229934,0.23041,0.198422,0.213959
2607,0.199464,0.231424,0.2027,0.197676,0.23368,0.213079,0.26658,0.229934,0.23041,0.198422,0.213959
2608,0.199464,0.231424,0.2027,0.197676,0.23368,0.213079,0.26658,0.229934,0.228967,0.198422,0.213959
2609,0.199474,0.231424,0.2027,0.197676,0.23368,0.213079,0.26658,0.229934,0.228967,0.198422,0.213959
