iteracion,COMPRAR_100,COMPRAR_75,COMPRAR_50,COMPRAR_25,COMPRAR_10,MANTENER,VENDER_10,VENDER_25,VENDER_50,VENDER_75,VENDER_100
2433,0.27962,0.276588,0.36797,0.374974,0.35557,0.413364,0.411514,0.386875,0.429826,0.405732,0.403797
2434,0.27962,0.276588,0.36797,0.374974,0.35557,0.412131,0.411514,0.386875,0.429826,0.405732,0.403797
2435,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.411514,0.386875,0.429826,0.405732,0.403797
2436,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.416054,0.386875,0.429826,0.405732,0.403797
2437,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.416399,0.386875,0.429826,0.405732,0.403797
2438,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.417262,0.386875,0.429826,0.405732,0.403797
2439,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.420008,0.386875,0.429826,0.405732,0.403797
2440,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.419093,0.386875,0.429826,0.405732,0.403797
2441,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.420089,0.386875,0.429826,0.405732,0.403797
2442,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.418594,0.386875,0.429826,0.405732,0.403797
2443,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.417109,0.386875,0.429826,0.405732,0.403797
2444,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.415672,0.386875,0.429826,0.405732,0.403797
2445,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.414837,0.386875,0.429826,0.405732,0.403797
2446,0.27962,0.276588,0.36797,0.373555,0.35557,0.412131,0.414837,0.386875,0.429623,0.405732,0.403797
2447,0.27962,0.275755,0.36797,0.373555,0.35557,0.412131,0.414837,0.386875,0.429623,0.405732,0.403797
2448,0.27962,0.275755,0.36797,0.373555,0.35557,0.412131,0.414837,0.386875,0.429623,0.405732,0.403762
2449,0.27962,0.275755,0.36797,0.373555,0.35557,0.412131,0.414837,0.385727,0.429623,0.405732,0.403762
2450,0.277188,0.275755,0.36797,0.373555,0.35557,0.412131,0.414837,0.385727,0.429623,0.405732,0.403762
2451,0.277188,0.275755,0.36797,0.373555,0.35557,0.412131,0.414837,0.385727,0.428506,0.405732,0.403762
2452,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.414837,0.385727,0.428506,0.405732,0.403762
2453,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.403762
2454,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.406686
2455,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.407863
2456,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.407351
2457,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.406959
2458,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.405873
2459,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.405732,0.404341
2460,0.277188,0.275755,0.366112,0.373555,0.35557,0.412131,0.413013,0.385727,0.428506,0.404469,0.404341
2461,0.277188,0.275755,0.366112,0.373555,0.35557,0.41248,0.413013,0.385727,0.428506,0.404469,0.404341
2462,0.277188,0.275755,0.366112,0.373555,0.35557,0.414104,0.413013,0.385727,0.428506,0.404469,0.404341
2463,0.277188,0.275755,0.366112,0.373555,0.35557,0.416037,0.413013,0.385727,0.428506,0.404469,0.404341
2464,0.277188,0.275755,0.366112,0.373555,0.35557,0.416898,0.413013,0.385727,0.428506,0.404469,0.404341
2465,0.277188,0.275755,0.366112,0.373555,0.35557,0.41608,0.413013,0.385727,0.428506,0.404469,0.404341
2466,0.277188,0.275755,0.366112,0.373555,0.35557,0.417733,0.413013,0.385727,0.428506,0.404469,0.404341
2467,0.277188,0.275755,0.366112,0.373555,0.35557,0.417838,0.413013,0.385727,0.428506,0.404469,0.404341
2468,0.277188,0.275755,0.366112,0.373555,0.35557,0.416479,0.413013,0.385727,0.428506,0.404469,0.404341
2469,0.277188,0.275755,0.366112,0.373555,0.35557,0.415033,0.413013,0.385727,0.428506,0.404469,0.404341
2470,0.277188,0.275755,0.366112,0.373555,0.356174,0.415033,0.413013,0.385727,0.428506,0.404469,0.404341
2471,0.277188,0.275755,0.366112,0.373555,0.355223,0.415033,0.413013,0.385727,0.428506,0.404469,0.404341
2472,0.277188,0.275755,0.366112,0.37338,0.355223,0.415033,0.413013,0.385727,0.428506,0.404469,0.404341
2473,0.277188,0.275755,0.366112,0.37338,0.355223,0.415033,0.413013,0.385727,0.427378,0.404469,0.404341
2474,0.277188,0.275755,0.366112,0.37338,0.355223,0.415033,0.413013,0.384321,0.427378,0.404469,0.404341
2475,0.277188,0.275755,0.366112,0.37338,0.355223,0.41332,0.413013,0.384321,0.427378,0.404469,0.404341
2476,0.277188,0.276362,0.366112,0.37338,0.355223,0.41332,0.413013,0.384321,0.427378,0.404469,0.404341
2477,0.277188,0.276362,0.366112,0.371812,0.355223,0.41332,0.413013,0.384321,0.427378,0.404469,0.404341
2478,0.277188,0.276362,0.366112,0.371812,0.355223,0.41332,0.413013,0.384321,0.427378,0.40342,0.404341
2479,0.277188,0.276362,0.366112,0.371812,0.355223,0.41332,0.413013,0.384321,0.427378,0.40342,0.40627
2480,0.277188,0.276362,0.366112,0.371812,0.355223,0.41332,0.413013,0.384321,0.427378,0.40342,0.404384
2481,0.277188,0.276362,0.366112,0.371812,0.355223,0.41332,0.410662,0.384321,0.427378,0.40342,0.404384
2482,0.277188,0.276362,0.364039,0.371812,0.355223,0.41332,0.410662,0.384321,0.427378,0.40342,0.404384
2483,0.277188,0.276362,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427378,0.40342,0.404384
2484,0.277188,0.276362,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2485,0.277188,0.284024,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2486,0.277188,0.293985,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2487,0.277188,0.29208,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2488,0.277188,0.300831,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2489,0.277188,0.306981,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2490,0.277188,0.309695,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2491,0.277188,0.30921,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2492,0.277188,0.312652,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2493,0.277188,0.317262,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2494,0.277188,0.317923,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2495,0.277188,0.31538,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2496,0.277188,0.316149,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2497,0.277188,0.315434,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2498,0.277188,0.312969,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2499,0.277188,0.315082,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2500,0.277188,0.314178,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2501,0.277188,0.318568,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2502,0.277188,0.317887,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2503,0.277188,0.316077,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2504,0.277188,0.313791,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2505,0.277188,0.315182,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2506,0.277188,0.318244,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2507,0.277188,0.318799,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2508,0.277188,0.328937,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2509,0.277188,0.327214,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2510,0.277188,0.324877,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2511,0.277188,0.322572,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2512,0.277188,0.320427,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2513,0.277188,0.318403,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2514,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.427476,0.40342,0.404384
2515,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.404384
2516,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.40583
2517,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.40952
2518,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.409528
2519,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.408112
2520,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.406756
2521,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.407469
2522,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.384321,0.425486,0.40342,0.405982
2523,0.277188,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.382647,0.425486,0.40342,0.405982
2524,0.27539,0.316192,0.364039,0.371812,0.354553,0.41332,0.410662,0.382647,0.425486,0.40342,0.405982
2525,0.27539,0.316192,0.364039,0.371812,0.354553,0.413359,0.410662,0.382647,0.425486,0.40342,0.405982
2526,0.27539,0.316192,0.364039,0.371812,0.354553,0.413359,0.410662,0.382647,0.425486,0.401997,0.405982
2527,0.27539,0.313438,0.364039,0.371812,0.354553,0.413359,0.410662,0.382647,0.425486,0.401997,0.405982
2528,0.27539,0.313438,0.364039,0.371812,0.354553,0.412013,0.410662,0.382647,0.425486,0.401997,0.405982
2529,0.27539,0.313438,0.364039,0.370041,0.354553,0.412013,0.410662,0.382647,0.425486,0.401997,0.405982
2530,0.27539,0.313438,0.364039,0.370041,0.35363,0.412013,0.410662,0.382647,0.425486,0.401997,0.405982
2531,0.27539,0.313438,0.364039,0.370041,0.35363,0.412013,0.410662,0.382647,0.425486,0.401997,0.406081
2532,0.27539,0.313438,0.364039,0.370041,0.35363,0.412013,0.410662,0.382647,0.425486,0.401997,0.407024
2533,0.27539,0.313438,0.364039,0.370041,0.35363,0.412013,0.410662,0.382647,0.425486,0.401997,0.406553
2534,0.27539,0.313438,0.364039,0.370041,0.35363,0.412013,0.409231,0.382647,0.425486,0.401997,0.406553
2535,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.425486,0.401997,0.406553
2536,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.425486,0.401997,0.407005
2537,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.425486,0.401997,0.405833
2538,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.401997,0.405833
2539,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.404465,0.405833
2540,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.407097,0.405833
2541,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.40591,0.405833
2542,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.405983,0.405833
2543,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.405014,0.405833
2544,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.406251,0.405833
2545,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.405386,0.405833
2546,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.406793,0.405833
2547,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.382647,0.42486,0.405427,0.405833
2548,0.27539,0.313438,0.363886,0.370041,0.35363,0.412013,0.409231,0.380984,0.42486,0.405427,0.405833
2549,0.27539,0.313438,0.363886,0.370041,0.35363,0.413457,0.409231,0.380984,0.42486,0.405427,0.405833
2550,0.27539,0.313438,0.363886,0.370041,0.35363,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2551,0.27539,0.313438,0.363886,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2552,0.27539,0.313438,0.367025,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2553,0.27539,0.313438,0.369924,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2554,0.27539,0.313438,0.371217,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2555,0.27539,0.313438,0.370306,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2556,0.27539,0.313438,0.371562,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2557,0.27539,0.313438,0.377124,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2558,0.27539,0.313438,0.375302,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2559,0.27539,0.313438,0.373642,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2560,0.27539,0.313438,0.376549,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2561,0.27539,0.313438,0.376593,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2562,0.27539,0.313438,0.377975,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2563,0.27539,0.313438,0.376693,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2564,0.27539,0.313438,0.377673,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2565,0.27539,0.313438,0.377949,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2566,0.27539,0.313438,0.377266,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2567,0.27539,0.313438,0.37969,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2568,0.27539,0.313438,0.37794,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2569,0.27539,0.313438,0.377103,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2570,0.27539,0.313438,0.375381,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.405427,0.405833
2571,0.27539,0.313438,0.375381,0.370041,0.351359,0.412046,0.409231,0.380984,0.42486,0.403964,0.405833
2572,0.27539,0.313438,0.375381,0.370041,0.351359,0.412046,0.409231,0.380984,0.423569,0.403964,0.405833
2573,0.27539,0.313438,0.375381,0.370041,0.351359,0.410644,0.409231,0.380984,0.423569,0.403964,0.405833
2574,0.27539,0.313438,0.375381,0.367372,0.351359,0.410644,0.409231,0.380984,0.423569,0.403964,0.405833
2575,0.275159,0.313438,0.375381,0.367372,0.351359,0.410644,0.409231,0.380984,0.423569,0.403964,0.405833
2576,0.275159,0.313438,0.373675,0.367372,0.351359,0.410644,0.409231,0.380984,0.423569,0.403964,0.405833
2577,0.275159,0.313438,0.373675,0.367372,0.351359,0.410644,0.410943,0.380984,0.423569,0.403964,0.405833
2578,0.275159,0.313438,0.373675,0.367372,0.351359,0.410644,0.412101,0.380984,0.423569,0.403964,0.405833
2579,0.275159,0.313438,0.373675,0.367372,0.351359,0.410644,0.410996,0.380984,0.423569,0.403964,0.405833
2580,0.275159,0.313438,0.373675,0.367372,0.351359,0.410644,0.409987,0.380984,0.423569,0.403964,0.405833
2581,0.275159,0.313438,0.373675,0.367372,0.351359,0.410644,0.409987,0.380984,0.423569,0.403964,0.404675
2582,0.275159,0.314373,0.373675,0.367372,0.351359,0.410644,0.409987,0.380984,0.423569,0.403964,0.404675
2583,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.380984,0.423569,0.403964,0.404675
2584,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.384274,0.423569,0.403964,0.404675
2585,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.383493,0.423569,0.403964,0.404675
2586,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.388214,0.423569,0.403964,0.404675
2587,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.386555,0.423569,0.403964,0.404675
2588,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.387449,0.423569,0.403964,0.404675
2589,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.385807,0.423569,0.403964,0.404675
2590,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.387494,0.423569,0.403964,0.404675
2591,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.386051,0.423569,0.403964,0.404675
2592,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.409987,0.385672,0.423569,0.403964,0.404675
2593,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.408583,0.385672,0.423569,0.403964,0.404675
2594,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.408583,0.385672,0.423569,0.404426,0.404675
2595,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.408583,0.385672,0.423569,0.404142,0.404675
2596,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.408583,0.385672,0.422286,0.404142,0.404675
2597,0.275159,0.312235,0.373675,0.367372,0.351359,0.410644,0.408583,0.384065,0.422286,0.404142,0.404675
2598,0.275159,0.312235,0.373675,0.367372,0.351359,0.412245,0.408583,0.384065,0.422286,0.404142,0.404675
2599,0.275159,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.404142,0.404675
2600,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.404142,0.404675
2601,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.404142,0.404054
2602,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.406217,0.404054
2603,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.406641,0.404054
2604,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.408114,0.404054
2605,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.408728,0.404054
2606,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.41025,0.404054
2607,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.411765,0.404054
2608,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.415351,0.404054
2609,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.414704,0.404054
2610,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.415113,0.404054
2611,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.414033,0.404054
2612,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.416732,0.404054
2613,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.416061,0.404054
2614,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.416496,0.404054
2615,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.415903,0.404054
2616,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.414489,0.404054
2617,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.417183,0.404054
2618,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.419617,0.404054
2619,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.420823,0.404054
2620,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.420206,0.404054
2621,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.4188,0.404054
2622,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.418916,0.404054
2623,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.417746,0.404054
2624,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.416563,0.404054
2625,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.417448,0.404054
2626,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.416929,0.404054
2627,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.415713,0.404054
2628,0.272827,0.312235,0.373675,0.367372,0.351359,0.410577,0.408583,0.384065,0.422286,0.412994,0.404054
2629,0.272827,0.312235,0.373675,0.367372,0.349783,0.410577,0.408583,0.384065,0.422286,0.412994,0.404054
2630,0.272827,0.312235,0.373675,0.367372,0.349783,0.40932,0.408583,0.384065,0.422286,0.412994,0.404054
2631,0.272827,0.312235,0.372346,0.367372,0.349783,0.40932,0.408583,0.384065,0.422286,0.412994,0.404054
2632,0.272827,0.312235,0.372346,0.367372,0.349783,0.40932,0.408493,0.384065,0.422286,0.412994,0.404054
2633,0.272827,0.312235,0.372346,0.367372,0.349783,0.40932,0.408493,0.384065,0.422286,0.412994,0.402621
2634,0.272827,0.312235,0.372346,0.367372,0.349783,0.40932,0.408493,0.384065,0.421637,0.412994,0.402621
2635,0.272827,0.312235,0.372346,0.369996,0.349783,0.40932,0.408493,0.384065,0.421637,0.412994,0.402621
2636,0.272827,0.312235,0.372346,0.368259,0.349783,0.40932,0.408493,0.384065,0.421637,0.412994,0.402621
2637,0.272827,0.312235,0.372346,0.368259,0.349783,0.40932,0.408937,0.384065,0.421637,0.412994,0.402621
2638,0.272827,0.312235,0.372346,0.368259,0.349783,0.40932,0.408841,0.384065,0.421637,0.412994,0.402621
2639,0.272827,0.312235,0.372346,0.368259,0.349783,0.40932,0.408841,0.384907,0.421637,0.412994,0.402621
2640,0.272827,0.312235,0.372346,0.368259,0.349783,0.40932,0.408841,0.384986,0.421637,0.412994,0.402621
2641,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.408841,0.384986,0.421637,0.412994,0.402621
2642,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.408841,0.384529,0.421637,0.412994,0.402621
2643,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.41062,0.384529,0.421637,0.412994,0.402621
2644,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.409521,0.384529,0.421637,0.412994,0.402621
2645,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.409521,0.384529,0.421637,0.41216,0.402621
2646,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.408147,0.384529,0.421637,0.41216,0.402621
2647,0.272827,0.312235,0.372346,0.366663,0.349783,0.40932,0.408147,0.384529,0.420662,0.41216,0.402621
2648,0.272827,0.312235,0.372346,0.366663,0.349783,0.40959,0.408147,0.384529,0.420662,0.41216,0.402621
2649,0.272827,0.317593,0.372346,0.366663,0.349783,0.40959,0.408147,0.384529,0.420662,0.41216,0.402621
2650,0.272827,0.315746,0.372346,0.366663,0.349783,0.40959,0.408147,0.384529,0.420662,0.41216,0.402621
2651,0.272827,0.314914,0.372346,0.366663,0.349783,0.40959,0.408147,0.384529,0.420662,0.41216,0.402621
2652,0.272827,0.314914,0.372346,0.366663,0.349783,0.411943,0.408147,0.384529,0.420662,0.41216,0.402621
2653,0.272827,0.314914,0.372346,0.366663,0.349783,0.413187,0.408147,0.384529,0.420662,0.41216,0.402621
2654,0.272827,0.314914,0.372346,0.366663,0.349783,0.411662,0.408147,0.384529,0.420662,0.41216,0.402621
2655,0.272827,0.314914,0.372346,0.366663,0.349783,0.412373,0.408147,0.384529,0.420662,0.41216,0.402621
2656,0.272827,0.314914,0.372346,0.366663,0.349783,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2657,0.272827,0.314914,0.372443,0.366663,0.349783,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2658,0.272827,0.314914,0.372443,0.366663,0.350963,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2659,0.272827,0.314914,0.372443,0.366663,0.353034,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2660,0.272827,0.314914,0.372443,0.366663,0.353339,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2661,0.272827,0.314914,0.372443,0.366663,0.352748,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2662,0.272827,0.314914,0.372443,0.366663,0.35092,0.411012,0.408147,0.384529,0.420662,0.41216,0.402621
2663,0.272827,0.314914,0.372443,0.366663,0.35092,0.411012,0.408147,0.381827,0.420662,0.41216,0.402621
2664,0.272827,0.312828,0.372443,0.366663,0.35092,0.411012,0.408147,0.381827,0.420662,0.41216,0.402621
2665,0.272827,0.312828,0.372443,0.366663,0.35092,0.412835,0.408147,0.381827,0.420662,0.41216,0.402621
2666,0.272827,0.312828,0.372443,0.366663,0.35092,0.412909,0.408147,0.381827,0.420662,0.41216,0.402621
2667,0.272827,0.312828,0.372443,0.366663,0.35092,0.412115,0.408147,0.381827,0.420662,0.41216,0.402621
2668,0.272827,0.312828,0.372443,0.366663,0.35092,0.412248,0.408147,0.381827,0.420662,0.41216,0.402621
2669,0.272827,0.312828,0.372443,0.366663,0.35092,0.412248,0.408147,0.381827,0.420662,0.41216,0.401198
2670,0.272827,0.312828,0.370981,0.366663,0.35092,0.412248,0.408147,0.381827,0.420662,0.41216,0.401198
2671,0.272827,0.312828,0.370981,0.366663,0.35092,0.412511,0.408147,0.381827,0.420662,0.41216,0.401198
